cliente_id,idade,segmento_cliente,tempo_de_conta_meses,renda_mensal_estimada,score_relacionamento,tem_cartao_pre_pago
5711,19,digital,33,"13810,92",medio,False
5712,54,universitario,127,"457,17",medio,False
5713,23,varejo_tradicional,109,"3336,32",medio,False
5714,61,alta_renda,100,"45313,57",alto,False
5715,35,digital,44,"15014,32",medio,False
5716,47,universitario,7,"551,51",medio,False
5717,39,varejo_tradicional,128,"6242,48",alto,True
5718,71,varejo_tradicional,91,"6056,79",medio,False
5719,50,universitario,130,"594,75",alto,False
5720,47,alta_renda,17,"36960,71",medio,False
5721,34,varejo_tradicional,65,"6651,24",alto,True
5722,60,varejo_tradicional,186,"5422,51",alto,True
5723,49,digital,110,"12615,72",medio,False
5724,59,varejo_tradicional,30,"5733,15",baixo,True
5725,68,varejo_tradicional,214,"5455,39",alto,True
5726,31,universitario,92,"590,49",alto,False
5727,27,alta_renda,225,"35818,58",medio,True
5728,64,varejo_tradicional,154,"4577,63",baixo,False
5729,68,digital,163,"8348,75",alto,False
5730,53,varejo_tradicional,191,"4872,34",medio,False
5731,51,varejo_tradicional,75,"5178,61",medio,False
5732,26,varejo_tradicional,199,"5414,86",alto,True
5733,59,digital,156,"14572,68",medio,True
5734,45,varejo_tradicional,153,"6836,36",alto,False
5735,28,digital,189,"12179,81",medio,True
5736,31,varejo_tradicional,105,"5380,61",alto,False
5737,56,varejo_tradicional,31,"6756,76",medio,False
5738,72,varejo_tradicional,182,"4805,18",alto,False
5739,64,baixa_renda,195,"1383,86",medio,False
5740,71,universitario,97,"461,04",medio,True
5741,36,baixa_renda,51,"1354,81",medio,False
5742,71,digital,58,"7615,82",medio,True
5743,32,varejo_tradicional,34,"5283,74",medio,False
5744,45,digital,187,"13729,40",alto,False
5745,41,varejo_tradicional,21,"5062,00",medio,False
5746,25,universitario,184,"545,71",alto,False
5747,60,varejo_tradicional,37,"5990,79",medio,False
5748,26,varejo_tradicional,64,"7620,44",baixo,False
5749,64,digital,147,"9626,61",baixo,False
5750,50,digital,124,"13247,09",baixo,False
5751,50,alta_renda,101,"42023,01",baixo,False
5752,36,digital,119,"11015,63",medio,False
5753,20,digital,85,"15232,49",medio,True
5754,27,varejo_tradicional,78,"5649,55",medio,False
5755,57,alta_renda,202,"47753,10",medio,False
5756,64,digital,181,"13293,24",medio,True
5757,59,digital,199,"9589,83",baixo,False
5758,18,varejo_tradicional,221,"5441,16",baixo,False
5759,46,universitario,191,"577,27",medio,False
5760,67,varejo_tradicional,104,"3723,26",baixo,False
5761,51,digital,190,"11143,71",medio,False
5762,68,baixa_renda,72,"1080,38",baixo,False
5763,30,alta_renda,103,"40076,11",medio,True
5764,71,digital,77,"13385,35",medio,False
5765,18,baixa_renda,110,"1148,05",medio,False
5766,51,varejo_tradicional,19,"4233,68",baixo,False
5767,46,baixa_renda,203,"1490,57",baixo,False
5768,65,digital,130,"15178,10",medio,False
5769,64,digital,134,"10749,67",alto,False
5770,30,baixa_renda,157,"1253,07",baixo,True
5771,65,baixa_renda,169,"1148,80",baixo,True
5772,66,varejo_tradicional,179,"6758,80",baixo,False
5773,70,universitario,133,"521,70",medio,False
5774,46,varejo_tradicional,169,"4057,73",alto,False
5775,56,baixa_renda,62,"1187,65",baixo,False
5776,41,universitario,158,"713,47",medio,False
5777,43,varejo_tradicional,103,"6059,39",medio,True
5778,34,universitario,190,"524,39",alto,False
5779,24,digital,100,"11298,02",medio,False
5780,30,digital,155,"12715,07",baixo,False
5781,22,varejo_tradicional,178,"5308,17",medio,False
5782,43,varejo_tradicional,210,"5610,12",alto,True
5783,66,universitario,52,"559,03",alto,False
5784,20,varejo_tradicional,49,"5797,94",medio,True
5785,24,digital,190,"9555,65",baixo,True
5786,66,universitario,100,"524,46",medio,False
5787,56,varejo_tradicional,188,"5771,36",medio,False
5788,70,digital,126,"11984,16",medio,False
5789,18,digital,118,"10294,79",medio,False
5790,66,universitario,208,"469,64",baixo,False
5791,34,digital,54,"11303,20",baixo,False
5792,60,digital,119,"10166,99",medio,True
5793,42,varejo_tradicional,133,"6942,78",baixo,True
5794,20,baixa_renda,137,"1326,48",medio,False
5795,32,varejo_tradicional,162,"4796,05",medio,False
5796,46,alta_renda,98,"34641,55",baixo,False
5797,70,digital,36,"16156,07",alto,True
5798,60,baixa_renda,223,"1277,97",baixo,False
5799,49,digital,148,"10363,05",medio,True
5800,43,varejo_tradicional,81,"6395,26",baixo,False
5801,33,alta_renda,212,"31594,34",baixo,False
5802,42,varejo_tradicional,220,"5676,69",alto,True
5803,71,varejo_tradicional,85,"5205,40",medio,True
5804,45,varejo_tradicional,83,"4534,19",baixo,False
5805,26,alta_renda,63,"42474,30",baixo,False
5806,73,digital,67,"8943,20",alto,True
5807,73,digital,158,"9329,10",medio,False
5808,18,universitario,197,"666,45",medio,False
5809,46,digital,234,"12040,90",baixo,False
5810,74,universitario,198,"671,53",alto,False
5811,39,digital,3,"9497,78",baixo,False
5812,33,baixa_renda,177,"971,02",medio,False
5813,58,varejo_tradicional,42,"8683,31",medio,False
5814,68,varejo_tradicional,24,"5665,44",alto,True
5815,61,digital,44,"9462,76",medio,False
5816,68,digital,129,"8785,81",medio,True
5817,71,digital,115,"11117,89",medio,False
5818,58,digital,182,"11023,18",medio,False
5819,24,varejo_tradicional,180,"8130,19",alto,False
5820,31,digital,36,"11376,93",medio,False
5821,46,digital,207,"8774,48",baixo,False
5822,36,varejo_tradicional,233,"4348,97",medio,False
5823,36,digital,38,"8614,59",medio,False
5824,19,varejo_tradicional,172,"5394,07",medio,False
5825,58,digital,82,"13402,72",medio,True
5826,62,varejo_tradicional,215,"4238,10",baixo,True
5827,32,alta_renda,175,"36998,24",baixo,True
5828,20,universitario,29,"509,09",baixo,False
5829,28,varejo_tradicional,179,"3946,23",medio,True
5830,70,digital,41,"9991,05",alto,False
5831,63,baixa_renda,214,"1338,83",alto,False
5832,47,digital,192,"11210,28",baixo,False
5833,74,baixa_renda,88,"1338,81",medio,False
5834,57,varejo_tradicional,237,"6459,23",alto,True
5835,35,baixa_renda,48,"1414,47",medio,True
5836,68,digital,205,"9849,51",medio,True
5837,65,varejo_tradicional,225,"6220,92",medio,False
5838,19,digital,114,"10347,41",medio,False
5839,49,alta_renda,22,"45700,22",baixo,True
5840,25,universitario,99,"607,25",medio,False
5841,39,digital,17,"10247,19",medio,False
5842,23,varejo_tradicional,86,"2462,87",medio,False
5843,29,digital,133,"9917,42",medio,False
5844,64,varejo_tradicional,61,"5760,42",alto,False
5845,74,varejo_tradicional,89,"6802,08",baixo,False
5846,57,digital,134,"5156,29",medio,False
5847,53,baixa_renda,181,"1179,92",medio,False
5848,32,universitario,81,"583,57",medio,False
5849,45,varejo_tradicional,95,"3358,48",alto,True
5850,69,digital,145,"12477,69",medio,True
5851,74,alta_renda,59,"31943,20",medio,False
5852,66,universitario,225,"592,82",medio,False
5853,62,universitario,167,"529,66",baixo,False
5854,35,alta_renda,54,"35172,28",medio,False
5855,19,universitario,126,"499,53",baixo,False
5856,30,varejo_tradicional,176,"5134,28",medio,False
5857,62,varejo_tradicional,165,"4326,64",baixo,False
5858,71,alta_renda,48,"36181,91",alto,False
5859,32,digital,68,"13844,83",alto,False
5860,37,varejo_tradicional,107,"5004,33",baixo,False
5861,46,digital,78,"11830,90",medio,False
5862,59,universitario,77,"491,50",alto,False
5863,46,alta_renda,27,"38529,43",medio,True
5864,20,varejo_tradicional,88,"5835,92",medio,False
5865,36,digital,155,"10902,75",baixo,False
5866,20,baixa_renda,72,"1238,14",baixo,False
5867,71,digital,191,"7483,30",medio,True
5868,31,varejo_tradicional,180,"3640,34",alto,False
5869,57,alta_renda,47,"40964,61",medio,True
5870,72,digital,103,"10755,37",alto,False
5871,21,digital,21,"11385,10",medio,False
5872,69,digital,115,"11376,98",medio,False
5873,28,varejo_tradicional,57,"5208,52",medio,True
5874,48,alta_renda,105,"36665,30",medio,False
5875,60,digital,203,"10435,51",alto,False
5876,49,digital,95,"13244,90",baixo,False
5877,44,varejo_tradicional,219,"4890,34",baixo,False
5878,47,digital,170,"12464,70",medio,False
5879,60,baixa_renda,110,"1065,14",baixo,False
5880,19,universitario,176,"483,79",baixo,False
5881,66,alta_renda,27,"31772,58",medio,False
5882,26,digital,128,"12326,51",baixo,True
5883,45,universitario,200,"512,73",medio,False
5884,48,digital,161,"11685,83",medio,False
5885,51,baixa_renda,76,"1274,10",medio,True
5886,73,universitario,35,"614,11",baixo,False
5887,32,digital,98,"8356,38",medio,False
5888,65,varejo_tradicional,144,"8391,35",medio,False
5889,42,varejo_tradicional,36,"3719,56",baixo,False
5890,53,digital,66,"9522,42",medio,False
5891,25,alta_renda,204,"44226,26",medio,False
5892,26,varejo_tradicional,219,"4157,09",baixo,False
5893,54,varejo_tradicional,56,"6659,17",baixo,False
5894,65,varejo_tradicional,145,"4897,90",medio,True
5895,62,universitario,148,"426,79",alto,False
5896,56,digital,213,"10804,68",medio,False
5897,49,varejo_tradicional,94,"5381,38",alto,False
5898,69,digital,106,"14502,08",medio,False
5899,34,digital,84,"9895,16",alto,False
5900,52,digital,136,"9432,69",alto,True
5901,54,universitario,146,"662,37",baixo,True
5902,36,varejo_tradicional,18,"6504,48",baixo,False
5903,61,digital,146,"10090,99",baixo,True
5904,46,varejo_tradicional,125,"4413,82",baixo,True
5905,24,varejo_tradicional,2,"4515,83",medio,False
5906,45,digital,76,"11233,01",medio,False
5907,26,varejo_tradicional,224,"6216,00",alto,True
5908,45,digital,234,"10620,04",medio,True
5909,23,varejo_tradicional,200,"7544,98",medio,False
5910,46,varejo_tradicional,179,"7344,22",medio,False
5911,34,baixa_renda,138,"1114,46",medio,False
5912,33,digital,203,"11975,66",medio,False
5913,40,universitario,142,"603,62",medio,False
5914,48,baixa_renda,26,"1407,50",medio,False
5915,20,digital,47,"8688,00",baixo,False
5916,38,universitario,30,"429,44",medio,True
5917,43,digital,56,"10721,63",medio,False
5918,53,varejo_tradicional,119,"5604,52",baixo,False
5919,59,varejo_tradicional,170,"8042,69",medio,False
5920,54,digital,132,"12784,36",baixo,False
5921,70,varejo_tradicional,231,"6950,24",medio,False
5922,39,varejo_tradicional,139,"7771,73",baixo,False
5923,59,varejo_tradicional,152,"5409,75",baixo,True
5924,29,varejo_tradicional,214,"4003,31",baixo,False
5925,59,varejo_tradicional,195,"6114,48",alto,False
5926,30,varejo_tradicional,165,"2969,19",baixo,False
5927,28,varejo_tradicional,130,"6287,61",baixo,False
5928,71,varejo_tradicional,140,"5718,19",medio,False
5929,33,digital,21,"14129,10",medio,True
5930,25,varejo_tradicional,197,"5565,74",baixo,False
5931,57,baixa_renda,199,"1487,06",medio,False
5932,74,baixa_renda,192,"1694,72",baixo,True
5933,57,digital,68,"13447,64",medio,False
5934,62,universitario,126,"585,51",medio,False
5935,19,digital,43,"9373,03",baixo,True
5936,47,varejo_tradicional,182,"7538,01",alto,False
5937,47,alta_renda,233,"31017,79",baixo,True
5938,29,varejo_tradicional,100,"4518,89",alto,False
5939,27,alta_renda,123,"38185,78",medio,False
5940,61,digital,190,"11718,83",baixo,False
5941,28,varejo_tradicional,214,"2659,50",baixo,True
5942,32,digital,93,"9002,50",alto,False
5943,33,digital,201,"10272,95",medio,True
5944,34,varejo_tradicional,218,"3956,37",baixo,False
5945,43,digital,140,"14498,04",baixo,True
5946,19,universitario,129,"503,43",alto,False
5947,67,digital,200,"11770,14",medio,False
5948,29,varejo_tradicional,161,"4220,47",baixo,False
5949,68,varejo_tradicional,192,"3101,11",alto,False
5950,43,baixa_renda,116,"1254,88",medio,False
5951,40,digital,115,"14825,49",medio,False
5952,35,digital,196,"13113,04",medio,False
5953,49,alta_renda,142,"44083,37",alto,False
5954,66,varejo_tradicional,119,"7126,01",baixo,True
5955,55,digital,93,"13936,32",alto,False
5956,74,baixa_renda,142,"1340,57",alto,False
5957,64,universitario,9,"503,16",baixo,False
5958,20,varejo_tradicional,73,"7261,74",medio,False
5959,55,varejo_tradicional,26,"5141,32",alto,False
5960,20,universitario,177,"486,37",medio,False
5961,47,varejo_tradicional,239,"3379,95",medio,True
5962,18,alta_renda,106,"42920,13",medio,False
5963,47,varejo_tradicional,145,"3967,77",medio,True
5964,62,varejo_tradicional,233,"5970,09",medio,False
5965,49,varejo_tradicional,68,"5791,27",medio,False
5966,45,universitario,188,"475,78",medio,False
5967,38,baixa_renda,110,"1230,43",medio,False
5968,63,digital,131,"9734,08",baixo,False
5969,30,alta_renda,221,"41761,19",medio,False
5970,44,varejo_tradicional,25,"5462,71",baixo,True
5971,53,varejo_tradicional,21,"6977,54",medio,False
5972,24,baixa_renda,140,"878,82",baixo,False
5973,39,baixa_renda,54,"1259,29",medio,False
5974,27,baixa_renda,1,"971,38",medio,False
5975,56,universitario,128,"489,20",medio,False
5976,70,digital,1,"16213,95",baixo,False
5977,32,varejo_tradicional,173,"5066,99",baixo,False
5978,32,alta_renda,174,"37184,40",alto,False
5979,21,varejo_tradicional,176,"5430,81",medio,False
5980,49,digital,135,"12908,62",baixo,True
5981,40,universitario,10,"467,55",alto,False
5982,72,varejo_tradicional,143,"4548,76",baixo,False
5983,23,baixa_renda,40,"1282,35",medio,False
5984,41,varejo_tradicional,139,"5617,96",medio,False
5985,37,universitario,184,"598,19",baixo,False
5986,54,digital,174,"12226,76",baixo,False
5987,37,digital,45,"14080,03",medio,False
5988,29,digital,87,"13277,34",medio,False
5989,50,varejo_tradicional,141,"5117,40",medio,False
5990,45,digital,27,"12828,90",medio,False
5991,25,digital,233,"10370,96",baixo,False
5992,18,digital,209,"10170,18",alto,False
5993,54,varejo_tradicional,50,"4494,41",baixo,True
5994,39,varejo_tradicional,61,"6485,01",baixo,False
5995,23,varejo_tradicional,13,"5445,59",medio,True
5996,38,universitario,140,"589,62",alto,False
5997,49,varejo_tradicional,157,"5519,39",medio,False
5998,52,baixa_renda,85,"1270,14",baixo,True
5999,32,universitario,84,"454,04",alto,True
6000,22,universitario,20,"596,26",medio,False
6001,73,baixa_renda,31,"1154,36",medio,False
6002,63,varejo_tradicional,8,"6130,06",alto,False
6003,67,baixa_renda,24,"1433,72",baixo,False
6004,65,digital,203,"12098,06",medio,True
6005,23,baixa_renda,167,"1176,86",alto,False
6006,42,baixa_renda,33,"806,51",baixo,False
6007,73,varejo_tradicional,42,"5336,53",medio,False
6008,63,digital,143,"11716,77",baixo,False
6009,73,digital,196,"11220,92",alto,False
6010,57,universitario,193,"564,11",medio,False
6011,46,varejo_tradicional,160,"6853,25",baixo,False
6012,24,varejo_tradicional,139,"5245,43",medio,False
6013,57,digital,94,"7443,84",medio,False
6014,30,digital,37,"13457,08",medio,True
6015,55,alta_renda,147,"35961,13",medio,True
6016,35,universitario,179,"686,23",baixo,True
6017,19,digital,228,"11839,32",medio,True
6018,25,varejo_tradicional,34,"5715,83",baixo,True
6019,28,varejo_tradicional,199,"6524,26",alto,False
6020,50,digital,188,"16499,08",medio,False
6021,71,baixa_renda,237,"1206,21",medio,False
6022,55,digital,212,"10603,63",medio,False
6023,65,digital,53,"12631,93",medio,False
6024,44,baixa_renda,140,"1430,81",alto,False
6025,37,alta_renda,190,"36127,51",medio,False
6026,29,varejo_tradicional,96,"4770,29",medio,False
6027,60,varejo_tradicional,194,"3447,55",medio,True
6028,48,varejo_tradicional,214,"5161,22",medio,False
6029,44,universitario,105,"580,58",baixo,True
6030,49,alta_renda,48,"40492,82",alto,False
6031,27,varejo_tradicional,40,"6002,69",medio,False
6032,20,varejo_tradicional,152,"5901,03",medio,False
6033,62,baixa_renda,178,"1187,87",baixo,False
6034,44,universitario,223,"537,14",medio,False
6035,52,alta_renda,196,"32988,38",baixo,False
6036,48,digital,88,"12291,62",alto,False
6037,32,digital,43,"11593,02",medio,True
6038,33,varejo_tradicional,17,"5039,27",medio,True
6039,30,varejo_tradicional,232,"7973,60",baixo,False
6040,66,digital,211,"10321,00",baixo,False
6041,52,digital,232,"9223,72",baixo,False
6042,69,varejo_tradicional,102,"3372,76",baixo,False
6043,28,baixa_renda,183,"1028,34",alto,False
6044,38,varejo_tradicional,162,"5521,38",medio,False
6045,68,universitario,111,"597,49",medio,True
6046,71,varejo_tradicional,225,"4208,28",baixo,False
6047,28,baixa_renda,70,"1115,68",alto,True
6048,47,varejo_tradicional,60,"3901,12",medio,False
6049,65,universitario,179,"532,75",medio,False
6050,70,varejo_tradicional,228,"4302,90",baixo,False
6051,52,digital,77,"10774,68",alto,True
6052,39,universitario,239,"584,61",medio,False
6053,55,varejo_tradicional,201,"5327,92",medio,False
6054,48,varejo_tradicional,35,"4725,57",medio,False
6055,31,baixa_renda,162,"969,56",medio,False
6056,41,baixa_renda,16,"1253,95",medio,False
6057,67,varejo_tradicional,210,"6138,10",alto,False
6058,66,varejo_tradicional,146,"6609,65",alto,True
6059,49,varejo_tradicional,38,"6953,66",baixo,False
6060,53,varejo_tradicional,171,"5392,76",medio,False
6061,49,alta_renda,32,"42932,37",baixo,False
6062,72,digital,7,"15328,54",alto,False
6063,32,digital,215,"11027,23",baixo,False
6064,60,alta_renda,215,"41342,98",baixo,True
6065,52,digital,46,"12908,25",medio,False
6066,20,universitario,189,"501,70",medio,False
6067,33,varejo_tradicional,18,"4021,88",baixo,False
6068,22,digital,71,"12197,46",medio,False
6069,38,digital,234,"10901,76",alto,False
6070,27,varejo_tradicional,40,"7587,49",medio,False
6071,36,varejo_tradicional,88,"4887,92",medio,False
6072,42,varejo_tradicional,78,"4265,90",baixo,False
6073,21,varejo_tradicional,178,"6446,39",baixo,True
6074,46,digital,5,"10831,39",medio,True
6075,36,digital,238,"14356,58",medio,False
6076,60,digital,182,"6735,75",medio,True
6077,19,varejo_tradicional,86,"4272,31",medio,False
6078,27,universitario,186,"566,44",medio,True
6079,60,varejo_tradicional,22,"3947,30",medio,False
6080,42,digital,74,"10796,19",baixo,False
6081,37,universitario,90,"502,67",alto,False
6082,65,varejo_tradicional,79,"6680,06",baixo,False
6083,36,universitario,166,"439,64",medio,False
6084,40,universitario,233,"420,02",baixo,False
6085,41,varejo_tradicional,234,"3079,51",medio,False
6086,28,varejo_tradicional,119,"3651,76",medio,False
6087,63,alta_renda,177,"37601,32",medio,False
6088,51,varejo_tradicional,129,"6506,12",medio,True
6089,72,baixa_renda,78,"1068,83",medio,False
6090,45,digital,36,"9011,13",alto,False
6091,22,varejo_tradicional,95,"5283,41",baixo,False
6092,22,varejo_tradicional,28,"3334,51",medio,False
6093,68,digital,98,"13961,15",medio,False
6094,38,digital,35,"14528,68",medio,True
6095,29,universitario,188,"633,85",alto,False
6096,67,alta_renda,231,"32904,24",baixo,False
6097,21,baixa_renda,62,"1190,06",medio,False
6098,71,varejo_tradicional,87,"5313,48",medio,False
6099,66,baixa_renda,174,"1468,48",medio,True
6100,59,baixa_renda,108,"1364,55",alto,False
6101,37,alta_renda,211,"35703,17",medio,False
6102,55,digital,125,"14626,06",alto,False
6103,42,universitario,210,"500,48",alto,False
6104,31,digital,79,"12748,86",medio,False
6105,28,varejo_tradicional,125,"7887,96",medio,True
6106,49,alta_renda,61,"42507,16",baixo,True
6107,28,varejo_tradicional,193,"3502,93",medio,False
6108,35,varejo_tradicional,217,"6604,91",baixo,False
6109,44,baixa_renda,26,"1030,48",medio,False
6110,72,varejo_tradicional,163,"5145,59",alto,True
6111,71,baixa_renda,57,"1407,10",medio,False
6112,35,universitario,207,"636,90",medio,False
6113,73,varejo_tradicional,191,"5155,37",alto,False
6114,40,digital,132,"12839,89",medio,False
6115,28,universitario,207,"605,61",medio,False
6116,38,digital,42,"12714,71",medio,False
6117,61,alta_renda,230,"22920,27",baixo,False
6118,22,baixa_renda,173,"897,17",medio,False
6119,40,varejo_tradicional,167,"4994,76",medio,False
6120,58,varejo_tradicional,193,"6252,75",medio,False
6121,42,alta_renda,22,"29404,39",medio,False
6122,58,digital,139,"11960,42",baixo,True
6123,71,varejo_tradicional,238,"6011,03",medio,False
6124,27,baixa_renda,230,"1240,15",medio,False
6125,39,baixa_renda,165,"1393,69",alto,False
6126,36,digital,90,"9060,66",medio,False
6127,18,digital,179,"10657,86",baixo,True
6128,24,universitario,219,"555,92",medio,False
6129,21,universitario,58,"527,59",medio,False
6130,18,baixa_renda,205,"1150,08",medio,False
6131,32,alta_renda,7,"41908,71",alto,False
6132,57,digital,136,"11163,72",baixo,True
6133,29,universitario,238,"598,06",medio,True
6134,39,alta_renda,51,"46923,12",baixo,False
6135,39,varejo_tradicional,151,"4605,87",alto,False
6136,67,varejo_tradicional,90,"5068,91",baixo,False
6137,64,baixa_renda,108,"1233,32",baixo,False
6138,34,varejo_tradicional,219,"6691,80",baixo,False
6139,46,varejo_tradicional,9,"4609,94",medio,False
6140,63,varejo_tradicional,174,"4513,58",medio,True
6141,31,digital,38,"13469,56",medio,False
6142,67,varejo_tradicional,111,"5776,41",baixo,True
6143,37,varejo_tradicional,13,"3752,37",medio,False
6144,67,alta_renda,7,"30577,92",medio,False
6145,65,universitario,139,"500,35",medio,True
6146,50,universitario,202,"479,63",medio,True
6147,72,varejo_tradicional,225,"4335,72",medio,False
6148,60,universitario,231,"600,97",alto,True
6149,32,universitario,178,"548,80",baixo,False
6150,29,universitario,67,"531,09",medio,True
6151,57,varejo_tradicional,41,"7140,28",medio,False
6152,71,digital,157,"11979,34",medio,False
6153,37,baixa_renda,165,"1601,99",medio,False
6154,47,universitario,184,"490,90",medio,False
6155,55,universitario,237,"524,95",alto,False
6156,20,digital,208,"13195,40",medio,False
6157,45,digital,16,"10607,89",medio,True
6158,73,universitario,44,"573,37",medio,True
6159,43,varejo_tradicional,50,"6886,31",medio,False
6160,47,universitario,235,"497,77",medio,False
6161,30,alta_renda,199,"49742,28",alto,False
6162,30,universitario,207,"674,83",medio,False
6163,19,varejo_tradicional,230,"5623,05",alto,False
6164,54,varejo_tradicional,134,"4418,93",medio,False
6165,66,universitario,18,"529,51",medio,False
6166,55,baixa_renda,147,"1561,89",alto,False
6167,19,digital,51,"12448,53",baixo,False
6168,53,digital,194,"12427,52",alto,False
6169,71,varejo_tradicional,3,"5647,59",alto,False
6170,43,universitario,238,"535,11",alto,True
6171,28,universitario,89,"484,11",baixo,False
6172,25,alta_renda,228,"36616,94",alto,False
6173,61,varejo_tradicional,54,"5495,15",medio,False
6174,57,universitario,49,"467,71",medio,False
6175,60,digital,28,"11846,40",medio,False
6176,39,digital,38,"7385,95",medio,False
6177,37,baixa_renda,28,"1113,53",baixo,False
6178,25,varejo_tradicional,32,"5264,00",medio,True
6179,46,varejo_tradicional,41,"4953,82",baixo,False
6180,57,universitario,36,"563,65",medio,False
6181,43,digital,103,"7882,94",medio,False
6182,47,varejo_tradicional,36,"7794,64",medio,False
6183,34,digital,107,"10883,46",baixo,False
6184,37,digital,126,"13604,46",baixo,True
6185,69,alta_renda,87,"33580,98",medio,True
6186,72,varejo_tradicional,66,"5239,64",medio,False
6187,33,baixa_renda,138,"1496,48",medio,False
6188,63,varejo_tradicional,70,"4136,60",medio,False
6189,60,varejo_tradicional,200,"6648,88",medio,False
6190,24,varejo_tradicional,79,"5452,68",alto,False
6191,33,baixa_renda,237,"1246,80",baixo,False
6192,62,varejo_tradicional,93,"6563,88",baixo,True
6193,64,universitario,191,"468,34",baixo,False
6194,73,digital,92,"12314,10",baixo,False
6195,65,alta_renda,22,"31183,09",alto,False
6196,44,baixa_renda,226,"1137,70",alto,False
6197,70,universitario,20,"417,37",alto,False
6198,40,baixa_renda,33,"1507,75",medio,False
6199,41,digital,143,"13300,84",medio,False
6200,26,baixa_renda,135,"1130,75",medio,False
6201,52,varejo_tradicional,216,"8641,78",medio,False
6202,68,varejo_tradicional,90,"4368,20",alto,True
6203,37,digital,50,"10536,82",baixo,False
6204,54,digital,10,"10497,14",medio,False
6205,59,digital,79,"10621,52",alto,False
6206,34,digital,37,"16950,92",alto,False
6207,64,digital,59,"13347,12",alto,True
6208,48,digital,88,"10541,63",medio,False
6209,72,varejo_tradicional,203,"4959,34",alto,True
6210,74,alta_renda,104,"38594,48",baixo,False
6211,25,alta_renda,63,"29113,47",baixo,False
6212,32,alta_renda,21,"36173,45",medio,False
6213,48,digital,104,"11771,99",alto,True
6214,70,digital,230,"13703,00",baixo,False
6215,47,alta_renda,79,"29380,55",medio,False
6216,63,alta_renda,207,"40723,64",medio,False
6217,37,universitario,37,"521,93",medio,False
6218,56,digital,45,"7739,42",baixo,True
6219,70,digital,142,"12572,41",baixo,False
6220,72,universitario,43,"480,99",alto,False
6221,29,varejo_tradicional,116,"5909,84",medio,False
6222,66,digital,85,"11365,82",medio,False
6223,34,baixa_renda,236,"1183,31",medio,False
6224,59,universitario,84,"643,70",baixo,False
6225,47,digital,161,"11408,23",baixo,True
6226,46,digital,3,"10961,22",baixo,False
6227,36,alta_renda,104,"38972,48",baixo,False
6228,63,digital,87,"13777,42",baixo,True
6229,28,universitario,172,"637,89",medio,False
6230,51,universitario,111,"642,81",alto,True
6231,67,universitario,87,"549,74",alto,False
6232,24,universitario,91,"585,93",alto,True
6233,61,digital,35,"11790,00",medio,False
6234,51,digital,153,"9526,25",baixo,True
6235,37,digital,96,"14948,04",medio,False
6236,67,varejo_tradicional,86,"5110,90",baixo,True
6237,55,varejo_tradicional,136,"7306,06",medio,False
6238,41,varejo_tradicional,116,"4983,08",baixo,False
6239,27,baixa_renda,190,"1167,85",baixo,False
6240,49,varejo_tradicional,230,"5766,79",baixo,False
6241,69,varejo_tradicional,146,"4080,40",alto,True
6242,32,varejo_tradicional,92,"4885,58",medio,False
6243,54,universitario,156,"528,37",medio,False
6244,37,varejo_tradicional,203,"5816,26",medio,False
6245,20,digital,140,"9460,90",baixo,False
6246,54,varejo_tradicional,192,"4447,08",baixo,False
6247,74,baixa_renda,2,"1181,46",medio,False
6248,57,alta_renda,187,"36830,17",medio,False
6249,25,alta_renda,165,"38002,14",medio,True
6250,57,digital,124,"13420,26",medio,True
6251,61,digital,4,"13512,89",alto,False
6252,73,digital,169,"11270,91",medio,False
6253,40,digital,173,"9437,14",alto,False
6254,57,digital,109,"10374,71",medio,False
6255,28,varejo_tradicional,111,"3559,53",alto,True
6256,63,universitario,34,"643,80",medio,True
6257,25,varejo_tradicional,87,"5055,24",medio,False
6258,46,digital,13,"10332,41",medio,False
6259,47,digital,7,"12446,49",baixo,False
6260,73,digital,32,"11974,09",baixo,False
6261,27,baixa_renda,23,"1325,52",baixo,False
6262,56,universitario,177,"441,37",medio,True
6263,45,universitario,200,"618,52",baixo,False
6264,66,digital,239,"13322,91",medio,True
6265,53,varejo_tradicional,47,"5536,00",alto,False
6266,30,digital,165,"11720,90",alto,True
6267,49,alta_renda,226,"37062,09",medio,False
6268,53,alta_renda,176,"34800,18",baixo,True
6269,54,universitario,29,"638,15",baixo,False
6270,43,varejo_tradicional,165,"6397,99",baixo,False
6271,39,varejo_tradicional,23,"5798,49",medio,True
6272,21,digital,38,"14718,67",alto,False
6273,48,baixa_renda,221,"1333,40",baixo,False
6274,35,universitario,127,"513,22",medio,True
6275,55,baixa_renda,44,"1361,08",medio,False
6276,41,digital,5,"11999,33",baixo,False
6277,73,varejo_tradicional,180,"6099,73",alto,True
6278,40,varejo_tradicional,40,"7090,20",medio,False
6279,39,varejo_tradicional,139,"4473,77",alto,False
6280,19,digital,78,"12102,80",medio,False
6281,48,varejo_tradicional,106,"4896,54",baixo,False
6282,72,universitario,130,"570,51",medio,False
6283,28,universitario,163,"473,19",baixo,True
6284,45,varejo_tradicional,173,"4422,84",medio,False
6285,63,varejo_tradicional,49,"4218,44",alto,True
6286,49,varejo_tradicional,123,"3589,97",medio,False
6287,22,universitario,35,"543,30",medio,False
6288,55,digital,106,"11874,89",medio,False
6289,27,varejo_tradicional,220,"5382,71",medio,False
