cliente_id,mes_referencia,saldo_medio_mensal,entradas_mensais_media,saidas_mensais_media,numero_movimentacoes_mensais
9269,2025-01-01,35292.09,9861.14,30671.63,13
9270,2025-01-01,1788.70,672.57,172.66,17
9271,2025-01-01,4867.58,1060.93,1704.26,13
9272,2025-01-01,829.00,61.78,425.69,21
9273,2025-01-01,1404.69,453.05,1187.08,14
9274,2025-01-01,926.61,231.35,754.98,16
9275,2025-01-01,357.47,137.57,61.78,19
9276,2025-01-01,3381.48,561.34,2334.49,32
9277,2025-01-01,4553.63,1421.23,3162.07,12
9278,2025-01-01,948.37,99.69,397.16,16
9279,2025-01-01,2485.23,803.65,560.01,17
9280,2025-01-01,1674.40,349.76,739.74,20
9281,2025-01-01,1310.85,178.98,1126.85,22
9282,2025-01-01,2393.14,244.17,2099.37,24
9283,2025-01-01,4277.18,877.16,912.79,14
9284,2025-01-01,1344.64,497.46,499.89,13
9285,2025-01-01,5334.40,987.68,3325.52,21
9286,2025-01-01,3404.32,759.18,2829.24,22
9287,2025-01-01,1273.43,239.93,776.08,17
9288,2025-01-01,1247.51,310.49,718.20,15
9289,2025-01-01,1160.85,211.90,588.12,23
9290,2025-01-01,1104.46,82.59,93.77,21
9291,2025-01-01,1500.44,340.44,437.39,20
9292,2025-01-01,2541.56,487.25,667.61,19
9293,2025-01-01,2217.98,121.44,1079.63,27
9294,2025-01-01,707.09,105.26,89.69,20
9295,2025-01-01,3004.29,1195.31,2625.21,22
9296,2025-01-01,1983.29,439.74,1651.89,18
9297,2025-01-01,1183.11,166.32,392.52,20
9298,2025-01-01,2379.27,616.16,130.35,18
9299,2025-01-01,522.99,90.07,338.99,9
9300,2025-01-01,3146.64,1189.41,185.99,27
9301,2025-01-01,2255.45,773.78,1186.97,13
9302,2025-01-01,4920.64,688.61,562.58,13
9303,2025-01-01,2392.23,479.07,2016.18,14
9304,2025-01-01,2544.68,499.51,1203.29,23
9305,2025-01-01,2711.66,179.20,1001.15,9
9306,2025-01-01,3107.69,729.91,914.86,19
9307,2025-01-01,2278.97,184.93,351.86,24
9308,2025-01-01,1603.48,120.48,1171.15,14
9309,2025-01-01,43467.91,6109.75,16536.39,16
9310,2025-01-01,2724.64,251.95,872.87,23
9311,2025-01-01,1099.67,193.78,632.34,25
9312,2025-01-01,2895.24,1131.17,706.20,13
9313,2025-01-01,1877.39,639.66,795.54,13
9314,2025-01-01,2109.94,128.57,1896.57,18
9315,2025-01-01,780.86,303.72,150.20,25
9316,2025-01-01,2906.88,827.63,1869.09,20
9317,2025-01-01,1232.60,459.77,224.15,15
9318,2025-01-01,923.88,276.22,697.25,20
9319,2025-01-01,648.91,222.57,123.08,27
9320,2025-01-01,5130.33,1131.46,4742.74,14
9321,2025-01-01,781.43,229.02,591.14,16
9322,2025-01-01,2290.04,282.14,719.57,16
9323,2025-01-01,1471.50,151.18,400.97,17
9324,2025-01-01,3848.13,1187.62,2427.29,26
9325,2025-01-01,1152.06,364.97,638.29,21
9326,2025-01-01,1430.34,81.96,1312.60,19
9327,2025-01-01,1999.91,446.48,540.71,17
9328,2025-01-01,1237.86,269.19,948.23,25
9329,2025-01-01,6874.01,1033.34,2202.93,20
9330,2025-01-01,2437.67,672.67,1760.51,16
9331,2025-01-01,3946.22,258.74,1673.45,20
9332,2025-01-01,1222.37,470.80,348.85,20
9333,2025-01-01,1517.41,407.55,672.67,13
9334,2025-01-01,1793.81,663.60,1107.50,22
9335,2025-01-01,997.71,85.60,209.15,17
9336,2025-01-01,8939.33,3018.07,6284.40,14
9337,2025-01-01,3931.72,1548.55,2093.25,22
9338,2025-01-01,963.18,305.13,229.28,18
9339,2025-01-01,3610.44,1360.58,2184.27,15
9340,2025-01-01,375.97,69.59,234.73,18
9341,2025-01-01,1635.92,405.16,563.75,15
9342,2025-01-01,931.66,216.65,160.00,17
9343,2025-01-01,1799.14,671.28,1343.49,13
9344,2025-01-01,3968.64,627.65,2873.85,26
9345,2025-01-01,2826.08,230.61,741.94,15
9346,2025-01-01,3344.98,1223.03,3038.14,20
9347,2025-01-01,2512.73,385.49,665.39,23
9348,2025-01-01,1380.72,548.25,259.32,17
9349,2025-01-01,3264.30,891.20,1808.86,23
9350,2025-01-01,2976.03,709.66,2269.32,25
9351,2025-01-01,3814.65,1162.50,345.76,23
9352,2025-01-01,3373.46,236.29,1090.93,21
9353,2025-01-01,1072.76,385.84,641.34,21
9354,2025-01-01,1990.70,660.87,541.32,21
9355,2025-01-01,1612.55,618.36,242.48,22
9356,2025-01-01,2136.78,324.27,2022.98,21
9357,2025-01-01,433.69,39.86,117.36,23
9358,2025-01-01,1003.53,255.84,703.48,14
9359,2025-01-01,933.47,355.07,166.10,18
9360,2025-01-01,4923.52,474.00,906.80,18
9361,2025-01-01,1125.95,101.07,278.96,15
9362,2025-01-01,1881.85,195.97,1143.93,16
9363,2025-01-01,2744.90,1094.31,2233.12,16
9364,2025-01-01,10903.94,2219.93,9971.33,17
9365,2025-01-01,2383.94,294.63,1930.26,18
9366,2025-01-01,920.04,324.28,424.02,22
9367,2025-01-01,1332.51,425.47,443.80,16
9368,2025-01-01,5014.76,1199.29,3141.54,22
9369,2025-01-01,1888.88,719.66,600.84,12
9370,2025-01-01,5283.15,376.06,492.70,17
9371,2025-01-01,3022.97,886.47,2568.99,19
9372,2025-01-01,1303.22,121.67,593.22,27
9373,2025-01-01,1526.94,127.03,570.35,15
9374,2025-01-01,3256.62,1082.13,295.89,17
9375,2025-01-01,2847.86,641.98,2548.77,18
9376,2025-01-01,50615.44,13754.87,29324.81,20
9377,2025-01-01,2756.62,745.55,1250.18,11
9378,2025-01-01,2195.74,764.36,1036.88,16
9379,2025-01-01,14986.89,815.15,13876.99,16
9380,2025-01-01,4119.76,222.55,1872.61,21
9381,2025-01-01,846.60,67.24,692.11,17
9382,2025-01-01,683.10,148.54,232.39,20
9383,2025-01-01,1833.94,387.68,903.14,20
9384,2025-01-01,374.76,104.50,328.75,19
9385,2025-01-01,45403.80,11893.58,40254.46,18
9386,2025-01-01,2968.31,219.85,1456.43,16
9387,2025-01-01,3745.93,491.21,3080.88,23
9388,2025-01-01,17711.18,5409.13,8557.92,20
9389,2025-01-01,1234.82,86.50,721.29,16
9390,2025-01-01,8557.44,1200.41,7068.58,18
9391,2025-01-01,1295.66,259.06,1029.93,17
9392,2025-01-01,1458.07,424.99,295.56,16
9393,2025-01-01,1522.47,188.88,704.57,23
9394,2025-01-01,1382.49,438.35,1023.88,16
9395,2025-01-01,3954.62,1461.24,3141.71,18
9396,2025-01-01,1551.49,237.71,113.38,34
9397,2025-01-01,500.13,86.12,182.20,16
9398,2025-01-01,3351.83,1222.17,2229.90,13
9399,2025-01-01,1739.15,419.37,933.59,22
9400,2025-01-01,2273.27,329.97,174.33,17
9401,2025-01-01,1169.78,164.72,624.95,15
9402,2025-01-01,1988.74,393.84,1338.83,23
9403,2025-01-01,388.75,146.07,267.92,14
9404,2025-01-01,2546.71,169.62,1879.74,24
9405,2025-01-01,1149.11,105.36,594.40,17
9406,2025-01-01,7106.44,722.59,3366.88,16
9407,2025-01-01,3341.02,378.22,1481.28,23
9408,2025-01-01,8885.37,562.44,950.70,16
9409,2025-01-01,761.67,260.71,434.23,24
9410,2025-01-01,5500.74,1063.97,1143.37,19
9411,2025-01-01,1180.14,291.38,125.89,10
9412,2025-01-01,756.74,45.19,312.96,10
9413,2025-01-01,1169.96,413.67,1020.14,19
9414,2025-01-01,990.17,63.49,327.03,24
9415,2025-01-01,3382.51,1142.79,3130.31,14
9416,2025-01-01,1180.36,444.92,849.67,15
9417,2025-01-01,2819.48,389.83,2241.52,15
9418,2025-01-01,4352.42,425.32,1046.92,18
9419,2025-01-01,1997.24,587.29,1890.57,14
9420,2025-01-01,2177.91,179.99,472.48,19
9421,2025-01-01,1412.96,175.29,972.59,15
9422,2025-01-01,2253.38,353.59,389.39,13
9423,2025-01-01,3449.65,1374.32,3213.80,17
9424,2025-01-01,4883.26,985.98,919.20,14
9425,2025-01-01,4740.65,264.89,3166.03,17
9426,2025-01-01,654.33,135.58,162.48,17
9427,2025-01-01,1467.76,237.94,1265.99,15
9428,2025-01-01,1792.92,163.83,814.22,24
9429,2025-01-01,4827.59,468.28,3877.06,16
9430,2025-01-01,2956.30,684.10,866.48,25
9431,2025-01-01,580.84,209.03,301.89,12
9432,2025-01-01,3292.50,983.63,1657.34,19
9433,2025-01-01,1176.43,209.81,258.45,13
9434,2025-01-01,3258.61,262.32,337.94,17
9435,2025-01-01,547.60,83.88,125.65,17
9436,2025-01-01,754.62,271.23,329.18,15
9437,2025-01-01,1621.02,573.99,634.78,22
9438,2025-01-01,720.31,264.76,394.88,15
9439,2025-01-01,4148.92,1369.48,1996.56,10
9440,2025-01-01,1081.87,199.57,77.06,14
9441,2025-01-01,2053.87,261.19,807.27,17
9442,2025-01-01,2788.25,783.76,1432.37,20
9443,2025-01-01,730.83,49.03,639.63,25
9444,2025-01-01,1045.28,115.56,844.37,13
9445,2025-01-01,2026.64,767.59,1702.80,11
9446,2025-01-01,2444.64,142.22,1249.08,18
9447,2025-01-01,2546.70,561.86,995.18,17
9448,2025-01-01,512.76,128.05,230.36,13
9449,2025-01-01,2366.29,778.78,803.50,15
9450,2025-01-01,1422.13,110.51,508.17,15
9451,2025-01-01,2715.93,639.03,1611.00,13
9452,2025-01-01,2513.94,715.55,2261.21,22
9453,2025-01-01,2284.80,461.31,297.24,20
9454,2025-01-01,2052.73,238.50,406.42,16
9455,2025-01-01,1033.09,191.10,707.51,25
9456,2025-01-01,3413.87,791.58,579.61,15
9457,2025-01-01,894.45,194.29,753.77,25
9458,2025-01-01,4858.09,1849.70,1364.95,16
9459,2025-01-01,2028.70,122.66,563.90,15
9460,2025-01-01,2860.11,779.97,266.11,23
9461,2025-01-01,2420.45,608.33,1572.80,15
9462,2025-01-01,1018.17,77.28,392.43,23
9463,2025-01-01,1147.91,293.12,444.79,9
9464,2025-01-01,1300.44,193.17,1033.27,20
9465,2025-01-01,4051.59,644.65,871.76,16
9466,2025-01-01,2780.95,439.38,766.06,19
9467,2025-01-01,2902.83,777.92,1553.91,13
9468,2025-01-01,1399.99,181.31,543.56,12
9469,2025-01-01,4703.41,1272.56,2401.96,11
9470,2025-01-01,40681.60,8955.23,7976.27,15
9471,2025-01-01,1816.05,663.76,1603.20,17
9472,2025-01-01,1987.04,227.90,1311.17,12
9473,2025-01-01,2902.14,432.51,2727.15,20
9474,2025-01-01,1390.60,99.23,511.27,21
9475,2025-01-01,3501.30,528.25,2789.95,14
9476,2025-01-01,1336.20,433.18,969.41,13
9477,2025-01-01,3652.83,582.83,791.97,19
9478,2025-01-01,506.72,131.75,348.65,19
9479,2025-01-01,1673.60,86.38,743.04,27
9480,2025-01-01,1457.68,552.62,1292.75,23
9481,2025-01-01,3038.30,973.89,2454.63,19
9482,2025-01-01,24289.12,8940.51,18236.34,27
9483,2025-01-01,2364.09,406.84,2017.22,13
9484,2025-01-01,2045.71,426.30,1669.26,14
9485,2025-01-01,2576.44,314.40,752.83,17
9486,2025-01-01,1113.77,389.09,448.66,16
9487,2025-01-01,4519.76,896.00,888.82,16
9488,2025-01-01,1261.41,277.94,777.08,7
9489,2025-01-01,1852.15,589.23,355.01,19
9490,2025-01-01,1350.64,219.00,1142.43,19
9491,2025-01-01,1686.84,367.68,1526.37,21
9492,2025-01-01,2953.83,622.24,1614.00,14
9493,2025-01-01,3745.52,1157.87,2518.76,15
9494,2025-01-01,2664.34,496.33,479.54,13
9495,2025-01-01,2196.59,828.18,729.65,15
9496,2025-01-01,419.73,50.23,214.38,26
9497,2025-01-01,3788.48,1379.05,2156.27,22
9498,2025-01-01,759.70,80.32,364.22,18
9499,2025-01-01,3637.66,231.75,511.14,19
9500,2025-01-01,2469.89,140.32,1232.02,18
9501,2025-01-01,3342.76,350.35,196.21,22
9502,2025-01-01,1046.30,353.89,703.67,30
9503,2025-01-01,6287.81,659.65,5349.35,12
9504,2025-01-01,451.42,130.44,396.86,19
9505,2025-01-01,1092.45,387.41,390.74,25
9506,2025-01-01,9696.41,3621.97,1086.38,10
9507,2025-01-01,3648.51,1002.90,1335.40,20
9508,2025-01-01,3241.69,511.00,1273.78,19
9509,2025-01-01,486.40,141.05,315.79,20
9510,2025-01-01,2462.96,372.66,1952.67,15
9511,2025-01-01,2580.84,564.98,1278.89,13
9512,2025-01-01,984.85,240.79,902.08,26
9513,2025-01-01,4121.75,834.17,1988.33,11
9514,2025-01-01,1003.18,299.19,793.77,14
9515,2025-01-01,2226.55,261.60,1727.46,16
9516,2025-01-01,2133.60,770.45,1904.60,23
9517,2025-01-01,1965.13,378.29,171.86,23
9518,2025-01-01,620.31,169.97,150.13,16
9519,2025-01-01,1168.22,460.92,700.59,23
9520,2025-01-01,1501.41,371.54,628.50,17
9521,2025-01-01,1402.60,139.00,494.99,26
9522,2025-01-01,1820.28,340.61,677.38,15
9523,2025-01-01,1218.37,376.49,1134.87,16
9524,2025-01-01,1301.09,181.16,241.68,13
9525,2025-01-01,1924.89,263.92,525.13,14
9526,2025-01-01,1739.48,256.39,500.65,15
9527,2025-01-01,2398.54,913.63,494.28,18
9528,2025-01-01,3775.59,291.09,1455.84,19
9529,2025-01-01,1183.96,455.92,141.17,21
9530,2025-01-01,2006.22,270.88,178.09,16
9531,2025-01-01,1406.06,289.20,1317.20,21
9532,2025-01-01,396.70,153.77,187.01,11
9533,2025-01-01,3206.92,189.26,2607.11,11
9534,2025-01-01,31334.49,3520.27,7376.48,16
9535,2025-01-01,1977.12,571.15,1654.06,15
9536,2025-01-01,2255.27,852.05,2010.87,24
9537,2025-01-01,3311.02,479.06,3066.51,14
9538,2025-01-01,1955.13,687.72,694.93,13
9539,2025-01-01,976.72,202.31,98.85,20
9540,2025-01-01,1178.55,386.53,868.38,19
9541,2025-01-01,1378.70,505.20,188.50,15
9542,2025-01-01,1168.85,407.09,96.94,18
9543,2025-01-01,3509.81,1132.68,2175.96,18
9544,2025-01-01,2841.15,937.86,612.87,13
9545,2025-01-01,1450.55,479.43,1109.63,17
9546,2025-01-01,1156.32,445.16,517.24,22
9547,2025-01-01,1357.15,507.03,1005.24,19
9548,2025-01-01,2151.94,440.52,1246.03,17
9549,2025-01-01,593.23,125.37,307.41,10
9550,2025-01-01,626.75,123.64,347.05,15
9551,2025-01-01,2546.04,834.49,2394.53,20
9552,2025-01-01,1164.58,259.41,161.15,18
9553,2025-01-01,4837.53,1003.45,2091.48,18
9554,2025-01-01,2127.35,712.06,733.39,12
9555,2025-01-01,2603.09,417.66,1983.85,19
9556,2025-01-01,4139.82,1008.73,1618.31,20
9557,2025-01-01,453.17,85.45,52.31,27
9558,2025-01-01,1319.63,525.06,735.76,17
9559,2025-01-01,545.05,64.65,321.60,19
9560,2025-01-01,679.37,142.05,338.18,10
9561,2025-01-01,1521.18,284.55,1254.71,22
9562,2025-01-01,1390.57,481.49,693.98,16
9563,2025-01-01,1772.07,286.81,1636.71,25
9564,2025-01-01,960.80,340.78,298.48,11
9565,2025-01-01,1912.58,434.55,1571.18,19
9566,2025-01-01,3330.91,781.97,2187.29,12
9567,2025-01-01,2763.52,664.07,2208.74,20
9568,2025-01-01,2359.68,495.60,429.44,15
9569,2025-01-01,2992.80,653.97,868.56,14
9570,2025-01-01,3964.67,1209.21,962.87,19
9571,2025-01-01,4680.34,666.68,4164.68,13
9572,2025-01-01,1283.89,132.33,981.47,22
9573,2025-01-01,26665.09,3349.18,21831.56,21
9574,2025-01-01,1655.48,562.41,1453.97,19
9575,2025-01-01,1864.88,522.23,609.16,15
9576,2025-01-01,34380.37,7902.60,29951.77,19
9577,2025-01-01,1309.21,189.91,986.76,11
9578,2025-01-01,1586.38,433.25,1397.72,14
9579,2025-01-01,639.86,148.03,551.55,18
9580,2025-01-01,3627.48,1250.86,1278.94,17
9581,2025-01-01,2087.79,795.52,441.57,20
9582,2025-01-01,2970.17,663.34,2049.87,13
9583,2025-01-01,1555.09,328.08,103.69,25
9584,2025-01-01,6053.11,1345.64,5428.23,15
9585,2025-01-01,1949.08,229.53,1323.07,19
9586,2025-01-01,2589.31,785.83,2147.26,12
9587,2025-01-01,1227.13,460.35,702.60,22
9588,2025-01-01,1469.71,273.01,757.79,20
9589,2025-01-01,1284.71,425.56,602.40,16
9590,2025-01-01,4755.67,692.22,4037.55,26
9591,2025-01-01,4196.57,951.64,2987.72,23
9592,2025-01-01,2033.06,613.39,717.75,16
9593,2025-01-01,6288.69,819.19,3229.51,21
9594,2025-01-01,2449.23,539.43,2172.63,16
9595,2025-01-01,1008.49,358.86,488.81,12
9596,2025-01-01,5192.53,959.92,4233.48,14
9597,2025-01-01,3400.08,738.76,670.93,22
9598,2025-01-01,646.89,79.60,404.87,25
9599,2025-01-01,2255.82,651.68,757.64,17
9600,2025-01-01,3880.99,746.55,3004.52,22
9601,2025-01-01,2334.41,198.93,1140.37,20
9602,2025-01-01,666.64,188.70,59.10,22
9603,2025-01-01,33307.80,3326.48,2813.73,24
9604,2025-01-01,6186.96,1374.54,3156.53,15
9605,2025-01-01,1113.54,62.46,793.95,26
9606,2025-01-01,1057.68,323.65,391.69,20
9607,2025-01-01,2350.29,830.54,238.28,15
9608,2025-01-01,5192.91,909.90,784.92,18
9609,2025-01-01,3321.96,1167.61,869.39,16
9610,2025-01-01,4110.93,331.57,2739.67,23
9611,2025-01-01,2085.26,126.76,558.37,26
9612,2025-01-01,631.97,188.70,176.66,13
9613,2025-01-01,2692.06,176.49,961.42,16
9614,2025-01-01,3752.44,647.59,2472.59,11
9615,2025-01-01,2771.17,1043.16,1877.16,11
9616,2025-01-01,565.50,94.74,197.96,20
9617,2025-01-01,1266.82,340.64,1117.03,14
9618,2025-01-01,3895.83,255.36,429.07,14
9619,2025-01-01,666.53,187.72,171.83,18
9620,2025-01-01,543.41,77.16,199.93,15
9621,2025-01-01,4373.18,1172.91,3193.61,17
9622,2025-01-01,18488.48,2341.50,8914.81,17
9623,2025-01-01,780.74,269.48,706.26,19
9624,2025-01-01,793.84,72.98,724.04,23
9625,2025-01-01,425.76,91.58,324.45,19
9626,2025-01-01,1539.83,256.22,289.42,17
9627,2025-01-01,2717.42,839.03,2481.27,15
9628,2025-01-01,1582.78,520.66,403.08,15
9629,2025-01-01,4471.54,1069.93,996.69,6
9630,2025-01-01,382.49,49.61,239.77,21
9631,2025-01-01,4409.44,354.18,3884.29,23
9632,2025-01-01,1533.78,463.46,672.61,16
9633,2025-01-01,2643.23,589.95,718.71,18
9634,2025-01-01,1497.01,488.68,466.05,11
9635,2025-01-01,980.92,62.71,465.29,25
9636,2025-01-01,1931.13,766.71,1143.08,16
9637,2025-01-01,1962.98,779.28,502.06,22
9638,2025-01-01,2639.68,313.00,1831.39,24
9639,2025-01-01,4196.84,340.84,3535.55,19
9640,2025-01-01,2424.92,427.23,2125.44,20
9641,2025-01-01,1930.72,304.04,1590.17,19
9642,2025-01-01,1899.83,344.58,1092.51,18
9643,2025-01-01,2464.97,603.04,2086.15,22
9644,2025-01-01,7294.12,1775.52,2474.93,13
9645,2025-01-01,6217.86,1443.78,5496.52,18
9646,2025-01-01,2844.23,965.95,1518.51,15
9647,2025-01-01,6598.45,1480.61,1305.61,14
9648,2025-01-01,2388.49,491.48,1971.41,17
9649,2025-01-01,1738.43,367.66,1226.22,19
9650,2025-01-01,3032.12,1139.22,2343.64,19
9651,2025-01-01,1048.17,78.92,631.87,25
9652,2025-01-01,1662.45,391.47,249.07,23
9653,2025-01-01,1071.35,71.51,854.46,17
9654,2025-01-01,1171.86,127.07,208.15,21
9655,2025-01-01,3540.75,838.34,2126.28,18
9656,2025-01-01,1220.81,108.39,492.59,19
9657,2025-01-01,2590.95,528.27,585.09,13
9658,2025-01-01,3425.80,443.71,1812.63,16
9659,2025-01-01,2094.42,445.52,213.05,20
9660,2025-01-01,1500.75,356.99,1411.03,20
9661,2025-01-01,4042.41,1149.72,2483.93,14
9662,2025-01-01,2595.61,667.44,1806.85,15
9663,2025-01-01,2135.67,197.59,1413.84,15
9664,2025-01-01,673.79,58.68,269.23,13
9665,2025-01-01,514.51,192.08,157.04,15
9666,2025-01-01,2706.48,396.31,1758.19,15
9667,2025-01-01,4176.30,1231.39,481.30,16
9668,2025-01-01,51199.77,10007.81,36064.27,16
9669,2025-01-01,3930.73,1146.86,3391.89,16
9670,2025-01-01,927.15,131.90,497.72,18
9671,2025-01-01,1989.65,539.46,1807.97,26
9672,2025-01-01,2883.99,442.82,2380.39,17
9673,2025-01-01,438.15,151.01,138.28,20
9674,2025-01-01,3044.62,558.07,1461.66,17
9675,2025-01-01,655.23,126.22,510.34,16
9676,2025-01-01,3067.95,488.81,246.58,19
9677,2025-01-01,1920.29,510.91,472.83,22
9678,2025-01-01,47570.67,11132.86,9181.39,17
9679,2025-01-01,827.44,284.48,76.81,19
9680,2025-01-01,32702.66,5679.47,16660.24,25
9681,2025-01-01,2620.47,642.77,2378.96,20
9682,2025-01-01,1299.75,139.88,417.80,26
9683,2025-01-01,2848.56,979.54,1976.26,16
9684,2025-01-01,1849.01,115.39,902.69,21
9685,2025-01-01,4114.17,1273.85,346.33,14
9686,2025-01-01,1519.22,76.19,918.78,22
9687,2025-01-01,1900.48,514.88,1359.56,12
9688,2025-01-01,2652.20,459.49,312.67,11
9689,2025-01-01,6310.50,1541.06,5321.00,20
9690,2025-01-01,5071.06,973.82,1644.14,13
9691,2025-01-01,1113.13,223.82,193.71,24
9692,2025-01-01,2554.80,469.83,1111.68,21
9693,2025-01-01,1143.27,196.99,1002.15,20
9694,2025-01-01,2362.56,411.01,390.23,23
9695,2025-01-01,1652.36,575.19,632.25,8
9696,2025-01-01,2988.51,618.26,2171.92,24
9697,2025-01-01,1496.89,157.19,1054.94,21
9698,2025-01-01,4640.07,944.66,3060.36,21
9699,2025-01-01,3902.84,590.61,1222.47,17
9700,2025-01-01,930.55,367.56,308.80,24
9701,2025-01-01,4002.63,1213.94,3594.25,22
9702,2025-01-01,25683.77,6397.31,1802.87,20
9703,2025-01-01,3273.01,1249.54,1489.31,18
9704,2025-01-01,3877.08,300.54,2224.02,19
9705,2025-01-01,10106.70,2933.40,557.57,16
9706,2025-01-01,3279.13,552.51,3044.05,9
9707,2025-01-01,3156.47,904.75,1979.59,26
9708,2025-01-01,498.53,194.87,263.66,21
9709,2025-01-01,30183.31,1586.27,18256.55,16
9710,2025-01-01,5418.25,446.29,1384.55,19
9711,2025-01-01,1074.02,128.56,948.08,14
9712,2025-01-01,2796.89,230.53,559.16,21
9713,2025-01-01,1729.10,438.92,1477.68,23
9714,2025-01-01,896.47,148.42,688.42,23
9715,2025-01-01,3302.62,1171.29,2029.13,17
9716,2025-01-01,705.68,76.76,52.24,22
9717,2025-01-01,1112.37,165.21,418.85,24
9718,2025-01-01,505.54,26.77,223.08,21
9719,2025-01-01,4817.04,995.10,1203.30,16
9720,2025-01-01,1322.86,186.18,180.71,19
9721,2025-01-01,1650.28,373.82,144.98,16
9722,2025-01-01,520.82,132.08,402.10,23
9723,2025-01-01,6039.76,1241.90,872.71,21
9724,2025-01-01,3218.50,871.53,535.83,16
9725,2025-01-01,956.47,355.40,720.64,20
9726,2025-01-01,1108.54,435.96,312.58,23
9727,2025-01-01,394.91,81.64,157.19,23
9728,2025-01-01,776.55,180.19,559.04,22
9729,2025-01-01,2591.85,213.15,1209.21,23
9730,2025-01-01,4156.52,809.25,325.11,20
9731,2025-01-01,1885.79,360.92,1266.58,26
9732,2025-01-01,514.15,164.71,156.72,15
9733,2025-01-01,5834.20,2249.73,1643.97,25
9734,2025-01-01,2425.40,730.47,1448.91,16
9735,2025-01-01,2187.70,397.63,1252.35,13
9736,2025-01-01,2274.51,443.39,1446.78,13
9737,2025-01-01,1913.39,365.47,1616.53,19
9738,2025-01-01,359.88,89.37,242.70,22
9739,2025-01-01,1649.28,220.75,1027.12,19
9740,2025-01-01,2589.70,811.09,1694.18,16
9741,2025-01-01,4115.71,676.52,2011.43,18
9742,2025-01-01,1992.93,276.66,1803.58,17
9743,2025-01-01,3477.61,939.39,1603.49,24
9744,2025-01-01,3095.24,163.58,380.98,17
9745,2025-01-01,1972.66,190.63,1787.76,20
9746,2025-01-01,2173.43,496.70,887.97,19
9747,2025-01-01,1273.32,447.64,338.51,15
9748,2025-01-01,1009.25,249.22,645.03,21
9749,2025-01-01,4593.33,898.27,512.18,16
9750,2025-01-01,3172.93,166.71,186.07,13
9751,2025-01-01,3072.61,1050.11,164.23,18
9752,2025-01-01,799.60,103.52,523.50,21
9753,2025-01-01,1351.61,251.20,663.89,18
9754,2025-01-01,1056.78,381.62,519.08,18
9755,2025-01-01,1802.19,635.10,1193.78,18
9756,2025-01-01,631.75,158.67,512.43,14
9757,2025-01-01,5450.46,1487.94,803.15,21
9758,2025-01-01,4774.92,398.47,4365.27,18
9759,2025-01-01,1368.07,179.12,111.62,22
9760,2025-01-01,1202.56,68.10,319.94,12
9761,2025-01-01,1890.48,278.41,1767.90,17
9762,2025-01-01,2381.57,291.37,1128.24,18
9763,2025-01-01,1378.70,507.26,991.12,14
9764,2025-01-01,1695.72,477.94,328.54,16
9765,2025-01-01,2706.39,404.39,2123.00,21
9766,2025-01-01,3730.06,361.00,2339.33,24
9767,2025-01-01,749.00,288.63,167.68,16
9768,2025-01-01,1119.88,265.56,1041.09,15
9769,2025-01-01,2298.55,618.65,1113.39,14
9770,2025-01-01,2343.09,669.09,223.93,21
9771,2025-01-01,4214.67,1094.11,922.50,17
9772,2025-01-01,779.37,47.00,376.19,18
9773,2025-01-01,1471.46,335.39,235.15,15
9774,2025-01-01,2417.17,240.23,556.99,21
9775,2025-01-01,1410.50,301.88,405.59,33
9776,2025-01-01,385.17,34.78,322.62,19
9777,2025-01-01,2769.85,231.00,1516.24,17
9778,2025-01-01,1736.15,621.93,255.11,23
9779,2025-01-01,1061.98,328.56,97.52,23
9780,2025-01-01,3600.21,792.14,1338.93,24
9781,2025-01-01,3890.07,1503.18,1781.87,22
9782,2025-01-01,893.86,50.30,298.31,18
9783,2025-01-01,2566.18,526.44,784.85,22
9784,2025-01-01,1022.46,232.78,532.24,13
9785,2025-01-01,1956.69,404.94,218.60,23
9786,2025-01-01,4859.68,1023.98,3379.16,15
9787,2025-01-01,1800.03,334.54,679.61,26
9788,2025-01-01,2985.96,1092.62,1967.93,8
9789,2025-01-01,950.12,335.20,543.77,17
9790,2025-01-01,1913.12,232.87,1422.55,16
9791,2025-01-01,3988.17,641.43,3644.06,13
9792,2025-01-01,2757.73,447.55,1109.70,14
9793,2025-01-01,1601.25,603.02,1320.82,30
9794,2025-01-01,2489.03,620.50,2233.57,14
9795,2025-01-01,1379.21,334.49,880.18,18
9796,2025-01-01,2598.24,1027.32,1368.59,16
9797,2025-01-01,2608.21,191.07,1989.48,20
9798,2025-01-01,7200.74,2154.05,2119.64,21
9799,2025-01-01,1776.05,285.00,1215.69,18
9800,2025-01-01,4945.84,754.37,1412.08,23
9801,2025-01-01,1223.41,278.05,547.25,24
9802,2025-01-01,4875.41,1220.01,4558.99,14
9803,2025-01-01,1982.88,632.63,1705.59,17
9804,2025-01-01,37616.34,14961.93,17610.94,26
9805,2025-01-01,1282.57,290.19,1205.45,20
9806,2025-01-01,1421.53,270.19,1220.53,14
9807,2025-01-01,6566.24,1035.46,6034.53,21
9808,2025-01-01,1513.41,186.51,852.25,15
9809,2025-01-01,51073.22,7454.06,25778.32,18
9810,2025-01-01,3699.67,1453.14,1948.96,15
9811,2025-01-01,2960.93,536.52,1235.16,12
9812,2025-01-01,3208.43,353.99,1444.08,17
9813,2025-01-01,2235.18,180.78,1311.82,15
9814,2025-01-01,495.17,105.87,188.73,22
9815,2025-01-01,2138.24,495.85,1597.43,19
