cartao_id,cliente_id,data_transacao,valor_transacao,categoria_estabelecimento,canal_transacao
543,2117,2025-04-22,129682.23,jogos,fisico
543,2117,2025-04-17,146038.64,alimentacao,online
543,2117,2025-04-15,51563.45,alimentacao,online
543,2117,2025-04-16,185353.92,varejo,online
543,2117,2025-04-07,135360.58,jogos,online
543,2117,2025-04-05,133080.30,varejo,online
543,2117,2025-04-02,191784.63,jogos,online
543,2117,2025-04-26,176946.09,alimentacao,online
543,2117,2025-04-13,224024.43,varejo,fisico
543,2117,2025-04-24,103057.83,varejo,fisico
543,2117,2025-04-03,182772.17,alimentacao,online
543,2117,2025-04-13,59230.87,jogos,online
543,2117,2025-04-10,145113.12,alimentacao,fisico
543,2117,2025-04-19,71729.21,jogos,fisico
543,2117,2025-04-11,144553.87,varejo,online
543,2117,2025-04-16,159724.91,streaming,fisico
543,2117,2025-04-10,15978.96,jogos,fisico
543,2117,2025-04-24,63639.27,varejo,fisico
543,2117,2025-04-22,189145.93,jogos,online
543,2117,2025-04-01,156325.46,streaming,fisico
543,2117,2025-04-14,238759.02,jogos,fisico
543,2117,2025-04-23,103935.79,alimentacao,fisico
543,2117,2025-04-04,174393.90,transporte,online
544,2123,2025-01-06,238733.87,alimentacao,fisico
544,2123,2025-01-10,96796.69,transporte,online
544,2123,2025-01-22,186837.16,varejo,online
544,2123,2025-01-11,240796.48,varejo,online
544,2123,2025-01-11,62304.76,varejo,fisico
544,2123,2025-01-17,130007.77,varejo,online
544,2123,2025-02-21,383.87,varejo,online
544,2123,2025-02-13,141135.35,alimentacao,online
544,2123,2025-03-20,240400.08,varejo,fisico
544,2123,2025-04-05,160895.04,jogos,online
545,2125,2025-01-08,94205.30,varejo,online
545,2125,2025-01-27,233807.61,transporte,online
545,2125,2025-02-21,144454.56,streaming,online
545,2125,2025-02-13,81126.26,jogos,online
545,2125,2025-02-25,58026.86,alimentacao,online
545,2125,2025-03-02,95238.28,jogos,online
545,2125,2025-03-06,102041.78,varejo,fisico
546,2130,2025-01-16,129237.54,streaming,fisico
546,2130,2025-01-23,231322.67,transporte,online
546,2130,2025-01-12,97727.01,streaming,fisico
546,2130,2025-01-12,232563.62,jogos,online
546,2130,2025-01-01,213501.73,varejo,online
546,2130,2025-01-15,93074.60,alimentacao,fisico
546,2130,2025-01-02,80844.37,transporte,online
546,2130,2025-01-15,138065.87,varejo,fisico
546,2130,2025-01-04,136407.52,varejo,fisico
546,2130,2025-01-16,155521.97,alimentacao,fisico
546,2130,2025-01-21,241225.31,streaming,online
546,2130,2025-01-09,208991.90,jogos,online
546,2130,2025-01-18,161945.29,streaming,fisico
546,2130,2025-01-21,166109.67,varejo,fisico
546,2130,2025-01-05,184788.68,jogos,online
546,2130,2025-01-05,22143.11,streaming,online
546,2130,2025-01-26,122301.16,streaming,fisico
546,2130,2025-01-11,233627.86,jogos,online
546,2130,2025-01-19,106903.94,varejo,fisico
546,2130,2025-01-10,59665.52,varejo,online
546,2130,2025-01-01,76522.28,jogos,online
546,2130,2025-01-25,79763.10,alimentacao,fisico
546,2130,2025-01-22,104701.31,jogos,online
546,2130,2025-01-14,193246.14,jogos,fisico
546,2130,2025-02-05,84378.07,alimentacao,online
546,2130,2025-02-05,60977.95,streaming,fisico
546,2130,2025-02-13,247130.83,streaming,fisico
546,2130,2025-02-07,199744.70,jogos,online
546,2130,2025-02-15,195508.88,jogos,fisico
546,2130,2025-02-03,84375.77,varejo,fisico
546,2130,2025-02-07,198657.60,jogos,fisico
546,2130,2025-02-13,117336.86,jogos,fisico
546,2130,2025-02-19,29319.64,varejo,fisico
546,2130,2025-02-07,176220.97,transporte,fisico
546,2130,2025-02-12,50851.92,alimentacao,fisico
546,2130,2025-02-01,67021.21,streaming,online
546,2130,2025-02-02,184339.91,streaming,online
546,2130,2025-02-14,95197.48,alimentacao,online
546,2130,2025-02-13,244491.95,jogos,fisico
546,2130,2025-02-15,17425.85,jogos,fisico
546,2130,2025-02-13,123732.98,streaming,fisico
546,2130,2025-02-20,28444.19,alimentacao,fisico
546,2130,2025-02-07,113123.19,varejo,online
546,2130,2025-03-23,127370.38,transporte,online
546,2130,2025-03-11,238808.65,alimentacao,online
546,2130,2025-03-19,136552.36,streaming,fisico
546,2130,2025-03-18,237461.70,varejo,online
546,2130,2025-03-20,104593.57,streaming,fisico
546,2130,2025-03-28,239418.15,varejo,fisico
546,2130,2025-03-26,233271.58,transporte,online
546,2130,2025-03-16,58293.71,varejo,fisico
546,2130,2025-03-24,97400.53,alimentacao,fisico
546,2130,2025-03-14,182706.76,streaming,fisico
546,2130,2025-03-02,122791.71,transporte,online
546,2130,2025-03-14,90501.10,transporte,fisico
546,2130,2025-03-22,237253.55,jogos,fisico
546,2130,2025-03-09,135616.52,jogos,online
546,2130,2025-03-19,183467.90,alimentacao,fisico
546,2130,2025-03-26,49275.72,alimentacao,online
546,2130,2025-03-22,192993.75,streaming,online
546,2130,2025-03-16,147990.69,varejo,fisico
546,2130,2025-03-17,156517.45,jogos,online
546,2130,2025-04-03,222128.19,transporte,online
546,2130,2025-04-10,105644.49,jogos,online
546,2130,2025-04-21,155725.50,streaming,online
546,2130,2025-04-03,192656.77,streaming,fisico
546,2130,2025-04-11,76543.24,transporte,online
546,2130,2025-04-28,25544.34,varejo,online
546,2130,2025-04-06,121878.80,transporte,online
546,2130,2025-04-05,141249.83,varejo,online
546,2130,2025-04-21,26609.65,jogos,online
546,2130,2025-04-25,196001.44,alimentacao,online
546,2130,2025-04-05,147806.68,alimentacao,fisico
546,2130,2025-04-23,236199.57,transporte,fisico
546,2130,2025-04-18,27443.51,streaming,online
546,2130,2025-04-17,176554.44,varejo,online
546,2130,2025-04-13,212911.74,alimentacao,fisico
546,2130,2025-04-27,31321.43,varejo,fisico
546,2130,2025-04-09,158384.95,varejo,online
546,2130,2025-04-15,146398.49,varejo,online
546,2130,2025-04-08,212847.46,varejo,fisico
546,2130,2025-04-12,139727.73,varejo,online
546,2130,2025-04-05,53661.57,streaming,fisico
546,2130,2025-04-01,125723.13,streaming,fisico
546,2130,2025-04-08,152914.67,transporte,online
546,2130,2025-04-18,48186.37,transporte,online
546,2130,2025-04-11,145533.48,jogos,fisico
546,2130,2025-04-14,206675.60,streaming,online
546,2130,2025-04-02,80646.62,alimentacao,online
546,2130,2025-04-05,40142.62,transporte,online
546,2130,2025-04-01,213465.57,transporte,online
546,2130,2025-04-20,58919.65,streaming,online
547,2131,2025-02-06,215858.13,jogos,online
547,2131,2025-02-12,193174.08,jogos,online
547,2131,2025-02-26,83062.61,streaming,fisico
547,2131,2025-02-19,191999.24,jogos,online
547,2131,2025-02-27,215638.14,varejo,online
547,2131,2025-03-08,47540.06,varejo,fisico
547,2131,2025-03-13,144009.85,streaming,online
547,2131,2025-03-07,178613.36,alimentacao,online
547,2131,2025-03-14,117565.94,varejo,online
547,2131,2025-03-07,39300.47,transporte,online
547,2131,2025-03-18,233527.94,jogos,fisico
547,2131,2025-03-15,95924.45,varejo,online
547,2131,2025-04-09,81881.31,streaming,online
547,2131,2025-04-27,200564.35,alimentacao,online
547,2131,2025-04-07,213633.56,jogos,online
547,2131,2025-04-26,159565.03,alimentacao,fisico
548,2147,2025-01-25,143712.21,jogos,fisico
548,2147,2025-01-15,155609.33,varejo,fisico
548,2147,2025-01-22,72108.30,jogos,fisico
548,2147,2025-01-18,29473.52,transporte,online
548,2147,2025-02-24,111842.21,transporte,online
548,2147,2025-02-28,160956.48,jogos,fisico
548,2147,2025-04-15,120304.84,transporte,online
548,2147,2025-04-04,186766.55,jogos,online
548,2147,2025-04-27,121993.90,streaming,online
549,2149,2025-01-17,184349.01,transporte,online
549,2149,2025-01-01,142053.71,alimentacao,fisico
549,2149,2025-01-26,13765.56,streaming,fisico
549,2149,2025-02-20,122313.81,varejo,fisico
549,2149,2025-03-16,194583.54,jogos,fisico
549,2149,2025-04-19,47987.72,jogos,online
549,2149,2025-04-17,49089.02,varejo,online
549,2149,2025-04-24,169854.54,alimentacao,online
549,2149,2025-04-10,177478.60,transporte,fisico
549,2149,2025-04-10,100901.81,jogos,online
549,2149,2025-04-15,146754.18,transporte,online
550,2151,2025-01-27,10218.23,alimentacao,online
550,2151,2025-01-23,64225.30,transporte,fisico
550,2151,2025-01-10,112050.45,alimentacao,online
550,2151,2025-02-09,167281.63,varejo,online
550,2151,2025-02-10,49776.30,transporte,fisico
550,2151,2025-02-25,157198.63,streaming,fisico
550,2151,2025-02-03,228162.90,transporte,fisico
550,2151,2025-03-19,134502.15,jogos,online
550,2151,2025-03-07,143919.48,alimentacao,fisico
550,2151,2025-03-23,99050.77,jogos,fisico
550,2151,2025-03-13,91288.82,varejo,online
550,2151,2025-04-21,196013.73,alimentacao,online
550,2151,2025-04-23,94893.03,streaming,online
550,2151,2025-04-26,215951.87,varejo,online
551,2157,2025-01-17,64225.11,alimentacao,fisico
551,2157,2025-01-16,242430.92,streaming,fisico
551,2157,2025-01-18,82816.30,transporte,online
551,2157,2025-01-16,148638.51,alimentacao,fisico
551,2157,2025-02-27,194131.10,transporte,fisico
551,2157,2025-03-14,42836.62,transporte,fisico
551,2157,2025-03-25,112424.36,varejo,fisico
551,2157,2025-03-23,21703.78,streaming,fisico
551,2157,2025-03-11,249994.07,alimentacao,fisico
551,2157,2025-04-11,8350.88,varejo,fisico
551,2157,2025-04-22,98419.33,transporte,online
552,2159,2025-01-22,29728.69,varejo,online
552,2159,2025-01-07,237725.20,streaming,fisico
552,2159,2025-01-27,141548.91,alimentacao,fisico
552,2159,2025-01-23,39611.72,alimentacao,fisico
552,2159,2025-01-13,183034.78,varejo,online
552,2159,2025-02-23,193934.14,jogos,fisico
552,2159,2025-02-10,206584.08,jogos,online
552,2159,2025-03-23,3503.11,streaming,online
552,2159,2025-03-20,197468.51,varejo,online
552,2159,2025-03-27,113216.15,streaming,online
552,2159,2025-03-06,95673.87,transporte,fisico
552,2159,2025-04-15,230234.13,jogos,online
552,2159,2025-04-26,177075.36,varejo,online
552,2159,2025-04-23,166862.58,varejo,fisico
553,2162,2025-01-18,43828.26,alimentacao,online
553,2162,2025-01-10,178263.91,streaming,fisico
553,2162,2025-01-09,139812.20,varejo,online
553,2162,2025-01-24,40864.43,streaming,fisico
553,2162,2025-03-27,183189.75,transporte,online
553,2162,2025-03-18,224508.60,streaming,fisico
553,2162,2025-04-13,174500.54,streaming,online
554,2166,2025-01-16,74243.17,streaming,fisico
554,2166,2025-01-23,135016.49,transporte,online
554,2166,2025-01-02,220107.94,streaming,fisico
554,2166,2025-02-26,248082.31,streaming,online
554,2166,2025-02-04,95666.89,alimentacao,fisico
554,2166,2025-02-20,201553.20,transporte,fisico
554,2166,2025-02-15,144585.28,transporte,online
554,2166,2025-02-13,111051.66,streaming,online
554,2166,2025-02-28,74973.78,varejo,online
554,2166,2025-03-26,78785.27,varejo,online
554,2166,2025-04-08,124862.03,transporte,online
554,2166,2025-04-23,32948.39,transporte,online
554,2166,2025-04-26,59244.32,alimentacao,online
554,2166,2025-04-15,178498.47,transporte,online
555,2171,2025-01-05,148732.69,transporte,fisico
555,2171,2025-01-06,168170.06,transporte,fisico
555,2171,2025-02-04,10311.49,alimentacao,online
555,2171,2025-02-06,174960.12,jogos,online
555,2171,2025-02-16,45099.69,alimentacao,fisico
555,2171,2025-02-07,196485.53,transporte,fisico
555,2171,2025-02-28,138720.73,streaming,online
555,2171,2025-04-11,121992.84,alimentacao,online
555,2171,2025-04-20,84843.71,streaming,online
555,2171,2025-04-03,248654.04,transporte,online
556,2172,2025-01-23,214706.27,jogos,fisico
556,2172,2025-01-16,116349.14,transporte,online
556,2172,2025-01-16,36721.75,streaming,fisico
556,2172,2025-01-18,62287.08,alimentacao,online
556,2172,2025-01-18,171286.18,jogos,online
556,2172,2025-01-14,132617.34,varejo,online
556,2172,2025-01-01,74602.40,varejo,fisico
556,2172,2025-01-24,206122.42,varejo,fisico
556,2172,2025-01-27,229088.64,alimentacao,online
556,2172,2025-01-20,87135.90,varejo,online
556,2172,2025-01-21,71015.91,transporte,online
556,2172,2025-01-21,117684.05,transporte,fisico
556,2172,2025-01-18,87941.66,streaming,online
556,2172,2025-01-21,215901.67,streaming,online
556,2172,2025-01-25,90750.67,alimentacao,online
556,2172,2025-02-21,239336.70,streaming,online
556,2172,2025-02-18,24810.33,alimentacao,online
556,2172,2025-02-15,29642.21,alimentacao,online
556,2172,2025-02-08,154635.09,streaming,online
556,2172,2025-02-20,216638.74,alimentacao,online
556,2172,2025-02-10,195236.67,alimentacao,online
556,2172,2025-02-04,21057.43,alimentacao,fisico
556,2172,2025-02-25,30640.70,varejo,fisico
556,2172,2025-02-08,166977.01,alimentacao,fisico
556,2172,2025-02-15,165255.62,jogos,fisico
556,2172,2025-02-02,170677.98,alimentacao,fisico
556,2172,2025-02-08,3081.83,varejo,fisico
556,2172,2025-02-11,196639.42,alimentacao,online
556,2172,2025-02-02,538.65,jogos,online
556,2172,2025-02-14,45309.52,alimentacao,online
556,2172,2025-02-26,46878.62,alimentacao,online
556,2172,2025-02-08,101284.08,streaming,fisico
556,2172,2025-02-26,181171.11,transporte,fisico
556,2172,2025-02-03,146280.89,jogos,online
556,2172,2025-02-13,80415.40,streaming,online
556,2172,2025-02-04,133047.97,varejo,fisico
556,2172,2025-02-28,41688.67,streaming,fisico
556,2172,2025-02-12,11017.58,streaming,online
556,2172,2025-03-22,9320.68,transporte,online
556,2172,2025-03-20,206683.23,transporte,fisico
556,2172,2025-03-17,243256.63,alimentacao,fisico
556,2172,2025-03-24,66260.30,varejo,fisico
556,2172,2025-03-17,179570.83,jogos,online
556,2172,2025-03-03,101712.68,alimentacao,fisico
556,2172,2025-03-22,156601.28,streaming,online
556,2172,2025-03-28,66140.97,jogos,fisico
556,2172,2025-03-25,181445.94,alimentacao,online
556,2172,2025-03-05,220045.76,transporte,fisico
556,2172,2025-03-18,194265.09,streaming,online
556,2172,2025-03-15,144333.79,streaming,fisico
556,2172,2025-03-27,239285.05,alimentacao,online
556,2172,2025-03-28,232828.23,varejo,fisico
556,2172,2025-03-11,236105.35,streaming,online
556,2172,2025-03-19,47654.46,varejo,fisico
556,2172,2025-03-25,183757.75,transporte,fisico
556,2172,2025-03-26,84850.37,alimentacao,online
556,2172,2025-03-17,98382.23,jogos,online
556,2172,2025-03-18,70847.05,alimentacao,online
556,2172,2025-03-16,52546.23,streaming,fisico
556,2172,2025-04-18,165569.14,alimentacao,fisico
556,2172,2025-04-27,10485.52,streaming,fisico
556,2172,2025-04-07,129780.88,streaming,online
556,2172,2025-04-12,194414.34,varejo,fisico
556,2172,2025-04-12,119562.11,transporte,online
556,2172,2025-04-10,23717.46,jogos,online
556,2172,2025-04-14,124759.88,jogos,online
556,2172,2025-04-18,240010.69,varejo,online
556,2172,2025-04-02,80507.69,streaming,fisico
556,2172,2025-04-04,198542.73,alimentacao,online
556,2172,2025-04-13,103018.84,varejo,online
556,2172,2025-04-27,111637.30,streaming,fisico
556,2172,2025-04-19,167105.66,varejo,fisico
556,2172,2025-04-03,213905.22,varejo,online
556,2172,2025-04-27,153786.58,varejo,online
556,2172,2025-04-06,152705.76,jogos,fisico
557,2173,2025-01-03,244109.95,alimentacao,online
557,2173,2025-01-03,247845.00,transporte,fisico
557,2173,2025-01-09,245084.31,transporte,online
557,2173,2025-01-16,191496.44,transporte,fisico
557,2173,2025-02-24,32938.11,varejo,fisico
557,2173,2025-02-10,228183.14,alimentacao,fisico
557,2173,2025-02-25,6523.82,streaming,online
557,2173,2025-03-27,54560.94,jogos,online
557,2173,2025-03-21,5877.15,transporte,online
557,2173,2025-03-04,128727.34,streaming,fisico
557,2173,2025-04-12,28539.79,streaming,fisico
557,2173,2025-04-27,105918.92,alimentacao,fisico
558,2175,2025-01-21,122673.83,jogos,online
558,2175,2025-01-24,213724.08,streaming,online
558,2175,2025-01-07,37255.86,transporte,online
558,2175,2025-01-13,18704.15,alimentacao,online
558,2175,2025-01-14,230990.79,alimentacao,online
558,2175,2025-01-10,37264.90,streaming,fisico
558,2175,2025-01-22,72291.86,transporte,fisico
558,2175,2025-01-11,53077.83,jogos,fisico
558,2175,2025-01-24,189851.03,varejo,online
558,2175,2025-01-15,204907.82,transporte,online
558,2175,2025-01-03,132824.67,jogos,online
558,2175,2025-01-09,232440.02,varejo,online
558,2175,2025-01-03,8607.41,streaming,fisico
558,2175,2025-01-16,197376.79,alimentacao,online
558,2175,2025-01-22,1956.44,streaming,online
558,2175,2025-01-19,110602.98,varejo,fisico
558,2175,2025-01-10,8502.25,varejo,fisico
558,2175,2025-01-28,213888.77,alimentacao,fisico
558,2175,2025-02-28,27149.90,jogos,fisico
558,2175,2025-02-22,93360.29,jogos,fisico
558,2175,2025-02-14,18980.15,jogos,online
558,2175,2025-02-04,218157.61,transporte,online
558,2175,2025-02-27,240540.01,streaming,online
558,2175,2025-02-04,185580.22,transporte,online
558,2175,2025-02-11,105849.34,alimentacao,fisico
558,2175,2025-02-11,208540.79,varejo,online
558,2175,2025-02-16,151738.72,streaming,online
558,2175,2025-02-26,165268.73,alimentacao,fisico
558,2175,2025-02-10,182199.11,jogos,online
558,2175,2025-02-15,27041.28,varejo,online
558,2175,2025-03-10,172736.19,streaming,online
558,2175,2025-03-28,209642.69,streaming,online
558,2175,2025-03-16,57601.08,streaming,fisico
558,2175,2025-03-08,55454.46,varejo,online
558,2175,2025-03-19,38000.35,varejo,online
558,2175,2025-03-10,43746.48,alimentacao,online
558,2175,2025-03-04,34379.01,alimentacao,online
558,2175,2025-03-17,121012.12,streaming,online
558,2175,2025-03-23,102845.46,alimentacao,online
558,2175,2025-03-09,86156.91,varejo,online
558,2175,2025-03-11,226596.81,streaming,fisico
558,2175,2025-03-18,23391.76,jogos,online
558,2175,2025-03-05,33993.09,varejo,fisico
558,2175,2025-03-17,135408.47,jogos,fisico
558,2175,2025-03-28,80212.04,varejo,online
558,2175,2025-03-18,9237.61,varejo,online
558,2175,2025-03-09,98067.27,transporte,online
558,2175,2025-04-02,141105.14,transporte,online
558,2175,2025-04-22,150993.20,jogos,fisico
558,2175,2025-04-12,35243.27,streaming,fisico
558,2175,2025-04-04,7544.64,transporte,online
558,2175,2025-04-27,29650.09,alimentacao,online
558,2175,2025-04-04,6292.03,alimentacao,online
558,2175,2025-04-25,181768.58,transporte,fisico
558,2175,2025-04-08,237427.84,varejo,online
558,2175,2025-04-08,207701.93,varejo,fisico
558,2175,2025-04-11,130754.83,jogos,online
558,2175,2025-04-18,244352.33,streaming,fisico
558,2175,2025-04-14,193146.33,varejo,online
558,2175,2025-04-07,13536.42,alimentacao,online
558,2175,2025-04-03,245555.83,alimentacao,fisico
558,2175,2025-04-07,20501.23,transporte,fisico
558,2175,2025-04-09,84941.17,alimentacao,fisico
558,2175,2025-04-24,113343.79,streaming,fisico
558,2175,2025-04-26,115239.50,alimentacao,fisico
558,2175,2025-04-10,134469.83,streaming,fisico
558,2175,2025-04-14,219132.11,streaming,fisico
558,2175,2025-04-28,197534.10,varejo,fisico
558,2175,2025-04-19,171251.76,varejo,online
558,2175,2025-04-03,4421.74,transporte,online
558,2175,2025-04-27,47440.93,transporte,online
558,2175,2025-04-15,136659.33,jogos,online
559,2178,2025-01-08,226384.18,alimentacao,fisico
559,2178,2025-01-28,127819.38,streaming,online
559,2178,2025-02-26,141692.96,transporte,online
559,2178,2025-02-02,238245.61,transporte,online
559,2178,2025-03-27,215344.67,alimentacao,fisico
559,2178,2025-03-18,79590.40,streaming,fisico
559,2178,2025-03-25,181896.76,jogos,fisico
559,2178,2025-03-22,62278.43,jogos,online
559,2178,2025-03-07,152592.79,alimentacao,online
559,2178,2025-04-23,28539.25,transporte,online
560,2179,2025-01-28,88878.84,transporte,online
560,2179,2025-01-03,129282.33,jogos,online
560,2179,2025-01-22,56303.45,varejo,fisico
560,2179,2025-01-01,38135.41,varejo,online
560,2179,2025-01-10,236964.68,jogos,online
560,2179,2025-01-18,31054.44,streaming,fisico
560,2179,2025-01-21,218434.85,alimentacao,online
560,2179,2025-01-07,53142.42,transporte,fisico
560,2179,2025-01-24,128511.84,varejo,online
560,2179,2025-01-23,28674.27,streaming,online
560,2179,2025-01-03,149868.73,transporte,fisico
560,2179,2025-01-05,243810.05,transporte,online
560,2179,2025-01-27,226086.55,streaming,online
560,2179,2025-01-27,134973.42,alimentacao,online
560,2179,2025-01-19,86046.50,jogos,fisico
560,2179,2025-01-15,102986.14,alimentacao,fisico
560,2179,2025-01-12,190967.13,alimentacao,online
560,2179,2025-01-09,162705.56,transporte,fisico
560,2179,2025-01-16,142680.58,streaming,fisico
560,2179,2025-01-02,177460.43,jogos,online
560,2179,2025-01-12,45271.63,jogos,fisico
560,2179,2025-01-04,128415.30,alimentacao,fisico
560,2179,2025-02-01,142707.68,jogos,fisico
560,2179,2025-02-25,157052.86,streaming,online
560,2179,2025-02-21,8977.96,transporte,fisico
560,2179,2025-02-10,90202.84,alimentacao,fisico
560,2179,2025-02-12,54303.46,transporte,fisico
560,2179,2025-02-17,233756.17,jogos,fisico
560,2179,2025-02-09,196370.60,varejo,fisico
560,2179,2025-02-28,16818.18,varejo,online
560,2179,2025-02-05,207746.26,streaming,online
560,2179,2025-02-11,86694.96,jogos,online
560,2179,2025-02-06,6465.52,transporte,fisico
560,2179,2025-02-18,96954.80,streaming,online
560,2179,2025-02-24,162487.85,varejo,online
560,2179,2025-02-15,159571.84,transporte,fisico
560,2179,2025-02-22,196242.94,varejo,fisico
560,2179,2025-02-21,86691.13,transporte,online
560,2179,2025-02-20,32192.86,alimentacao,online
560,2179,2025-02-13,24501.38,alimentacao,fisico
560,2179,2025-02-20,28296.54,varejo,online
560,2179,2025-02-05,103492.19,varejo,fisico
560,2179,2025-02-26,175734.08,streaming,online
560,2179,2025-03-09,118347.78,alimentacao,online
560,2179,2025-03-27,205673.59,streaming,fisico
560,2179,2025-03-14,242055.38,transporte,online
560,2179,2025-03-03,217209.64,alimentacao,fisico
560,2179,2025-03-04,242299.79,varejo,online
560,2179,2025-03-28,20813.30,jogos,fisico
560,2179,2025-03-01,44693.10,alimentacao,online
560,2179,2025-03-07,22037.38,varejo,online
560,2179,2025-03-20,25465.93,jogos,online
560,2179,2025-03-02,173953.76,transporte,online
560,2179,2025-03-13,20208.19,alimentacao,fisico
560,2179,2025-03-08,153445.25,varejo,fisico
560,2179,2025-03-16,17306.69,alimentacao,online
560,2179,2025-03-01,132398.74,streaming,online
560,2179,2025-03-03,113314.30,jogos,fisico
560,2179,2025-03-27,55579.70,varejo,fisico
560,2179,2025-03-16,1900.02,varejo,online
560,2179,2025-04-13,105824.93,transporte,online
560,2179,2025-04-06,194344.62,streaming,online
560,2179,2025-04-04,75044.71,varejo,online
560,2179,2025-04-05,96939.47,transporte,fisico
560,2179,2025-04-01,58364.49,alimentacao,online
560,2179,2025-04-25,9782.99,jogos,online
560,2179,2025-04-19,77627.38,streaming,online
560,2179,2025-04-15,53509.14,varejo,online
560,2179,2025-04-21,240406.60,jogos,online
560,2179,2025-04-07,190533.94,jogos,fisico
560,2179,2025-04-15,151682.81,jogos,online
560,2179,2025-04-03,155986.37,alimentacao,fisico
560,2179,2025-04-07,13233.01,alimentacao,online
560,2179,2025-04-24,189047.85,streaming,fisico
560,2179,2025-04-02,228430.31,jogos,fisico
560,2179,2025-04-21,62648.85,streaming,online
560,2179,2025-04-03,191737.38,varejo,fisico
560,2179,2025-04-08,58701.54,varejo,online
560,2179,2025-04-09,234806.00,streaming,fisico
560,2179,2025-04-01,169067.20,alimentacao,fisico
560,2179,2025-04-07,205179.65,varejo,online
560,2179,2025-04-25,245189.54,jogos,fisico
560,2179,2025-04-16,216241.07,streaming,online
560,2179,2025-04-07,133840.00,alimentacao,online
560,2179,2025-04-22,214134.95,varejo,online
561,2181,2025-01-24,151386.44,varejo,online
561,2181,2025-01-14,126682.52,varejo,online
561,2181,2025-01-28,207684.21,streaming,fisico
561,2181,2025-01-23,221883.75,streaming,fisico
561,2181,2025-02-06,183762.56,alimentacao,fisico
561,2181,2025-02-14,171454.39,varejo,fisico
561,2181,2025-02-18,115447.75,alimentacao,fisico
561,2181,2025-02-08,227330.95,streaming,fisico
561,2181,2025-03-05,215722.34,transporte,online
561,2181,2025-03-01,209074.15,streaming,fisico
561,2181,2025-04-19,24451.98,varejo,online
562,2182,2025-01-06,3098.63,jogos,online
562,2182,2025-01-06,81696.73,streaming,fisico
562,2182,2025-01-07,23341.27,jogos,fisico
562,2182,2025-01-19,178527.63,alimentacao,fisico
562,2182,2025-02-05,212859.74,varejo,fisico
562,2182,2025-02-05,82104.73,jogos,online
562,2182,2025-02-23,58522.00,varejo,fisico
562,2182,2025-02-02,119325.06,jogos,fisico
562,2182,2025-02-08,2412.85,streaming,fisico
562,2182,2025-03-26,5615.71,streaming,fisico
562,2182,2025-04-27,107518.44,varejo,fisico
562,2182,2025-04-21,172182.03,jogos,online
562,2182,2025-04-10,152254.85,transporte,online
563,2183,2025-01-09,207479.11,alimentacao,fisico
563,2183,2025-01-26,220303.76,jogos,online
563,2183,2025-01-28,97779.15,jogos,fisico
563,2183,2025-01-17,121985.70,transporte,online
563,2183,2025-01-24,35376.82,alimentacao,online
563,2183,2025-01-07,189485.88,alimentacao,online
563,2183,2025-01-13,211419.66,streaming,online
563,2183,2025-01-20,193961.12,transporte,online
563,2183,2025-01-27,162618.00,alimentacao,online
563,2183,2025-01-22,101698.55,alimentacao,online
563,2183,2025-01-19,53803.04,varejo,fisico
563,2183,2025-01-13,42909.70,alimentacao,fisico
563,2183,2025-01-08,78731.12,jogos,fisico
563,2183,2025-01-06,54884.35,varejo,online
563,2183,2025-01-16,22490.27,streaming,online
563,2183,2025-01-21,203892.90,streaming,fisico
563,2183,2025-01-28,189506.57,alimentacao,online
563,2183,2025-01-13,183054.64,streaming,fisico
563,2183,2025-01-05,38449.13,streaming,fisico
563,2183,2025-01-05,27489.45,jogos,online
563,2183,2025-01-03,221096.71,jogos,fisico
563,2183,2025-02-25,121934.78,varejo,online
563,2183,2025-02-02,56966.79,alimentacao,online
563,2183,2025-02-04,127474.41,jogos,online
563,2183,2025-02-12,12211.08,transporte,fisico
563,2183,2025-02-09,46266.49,varejo,fisico
563,2183,2025-02-15,17861.40,alimentacao,online
563,2183,2025-02-12,85148.76,varejo,fisico
563,2183,2025-02-02,154741.31,streaming,online
563,2183,2025-02-10,204656.11,transporte,fisico
563,2183,2025-02-06,58827.93,streaming,fisico
563,2183,2025-03-22,97278.25,alimentacao,fisico
563,2183,2025-03-06,53117.68,alimentacao,online
563,2183,2025-03-01,167292.94,streaming,fisico
563,2183,2025-03-16,62738.08,varejo,online
563,2183,2025-03-12,119417.80,streaming,fisico
563,2183,2025-03-03,127462.57,varejo,online
563,2183,2025-03-12,97195.73,transporte,online
563,2183,2025-03-12,217383.85,alimentacao,fisico
563,2183,2025-03-10,21161.46,varejo,online
563,2183,2025-03-22,24251.38,alimentacao,online
563,2183,2025-03-22,30235.52,varejo,fisico
563,2183,2025-03-18,144967.46,streaming,fisico
563,2183,2025-03-09,247167.11,varejo,fisico
563,2183,2025-03-09,63606.78,jogos,online
563,2183,2025-03-09,182916.62,varejo,online
563,2183,2025-03-28,236318.37,transporte,fisico
563,2183,2025-03-09,11128.90,transporte,fisico
563,2183,2025-03-02,159039.79,alimentacao,fisico
563,2183,2025-03-06,178936.48,streaming,fisico
563,2183,2025-03-05,150608.75,alimentacao,online
563,2183,2025-04-17,113888.94,jogos,fisico
563,2183,2025-04-27,94593.59,streaming,fisico
563,2183,2025-04-01,103145.03,varejo,online
563,2183,2025-04-08,61082.24,alimentacao,fisico
563,2183,2025-04-27,199556.42,alimentacao,fisico
563,2183,2025-04-11,28213.88,jogos,fisico
